double, 17000, 6.906329, 1422.752988
double, 17000, 8.745867, 1123.502114
double, 17000, 6.516569, 1507.848724
double, 17000, 6.680746, 1470.793847
double, 17000, 7.626815, 1288.349014
double, 17000, 6.247696, 1572.739777
double, 18000, 10.710141, 1089.061268
double, 18000, 10.102033, 1154.619090
double, 18000, 9.005573, 1295.197961
double, 18000, 10.556726, 1104.887984
double, 18000, 6.650652, 1753.812965
double, 18000, 7.799668, 1495.448334
double, 18000, 9.897978, 1178.422550
double, 18000, 9.992204, 1167.310027
double, 18000, 10.609366, 1099.405892
double, 18000, 9.825072, 1187.166914
double, 19000, 16.388076, 837.072025
double, 19000, 16.307890, 841.187921
double, 19000, 17.222962, 796.494823
double, 19000, 16.558852, 828.439097
double, 19000, 16.553105, 828.726711
double, 19000, 16.325462, 840.282521
double, 19000, 11.913396, 1151.476867
double, 19000, 13.678969, 1002.853368
double, 19000, 16.930922, 810.233499
double, 19000, 17.992722, 762.419385
double, 20000, 25.770807, 620.857545
double, 20000, 24.157623, 662.316831
double, 20000, 21.808845, 733.647288
double, 20000, 18.860977, 848.312346
double, 20000, 21.642288, 739.293364
double, 20000, 21.344774, 749.598010
double, 20000, 25.945600, 616.674896
double, 20000, 23.879603, 670.027879
double, 20000, 21.601058, 740.704458
double, 20000, 23.553249, 679.311808
